"","record_id","month","day","year","plot_id","species_id","sex","hindfoot_length","weight"
"18634",18634,8,17,1990,11,"DM","M",37,50
"18635",18635,8,17,1990,3,"PF","F",15,7
"18636",18636,8,17,1990,13,"PE","F",21,21
"18637",18637,8,17,1990,4,"DM","F",36,41
"18638",18638,8,17,1990,11,"DM","M",37,50
"18639",18639,8,17,1990,3,"PF","M",15,7
"18640",18640,8,17,1990,4,"DM","M",37,52
"18641",18641,8,17,1990,9,"DM","M",36,47
"18642",18642,8,17,1990,9,"DM","M",37,47
"18643",18643,8,17,1990,8,"DM","M",37,47
"18644",18644,8,17,1990,11,"DM","F",36,45
"18645",18645,8,17,1990,8,"DM","F",36,47
"18646",18646,8,17,1990,13,"AH","",NA,NA
"18647",18647,8,17,1990,14,"DM","M",37,40
"18648",18648,8,17,1990,9,"DM","M",37,48
"18649",18649,8,17,1990,4,"DS","M",52,132
"18650",18650,8,17,1990,11,"DM","F",37,35
"18651",18651,8,17,1990,9,"DM","F",36,40
"18652",18652,8,17,1990,8,"DO","M",36,48
"18653",18653,8,17,1990,14,"DO","M",37,NA
"18654",18654,8,17,1990,4,"DM","M",34,20
"18655",18655,8,17,1990,15,"AH","",NA,NA
"18656",18656,8,17,1990,5,"PP","M",22,17
"18657",18657,8,17,1990,4,"DM","F",37,40
"18658",18658,8,17,1990,11,"DM","F",35,23
"18659",18659,8,17,1990,10,"","",NA,NA
"18660",18660,8,17,1990,16,"","",NA,NA
"18661",18661,9,22,1990,7,"PE","F",NA,19
"18662",18662,9,22,1990,7,"RM","F",NA,13
"18663",18663,9,22,1990,6,"OL","M",NA,30
"18664",18664,9,22,1990,6,"PP","F",NA,18
"18665",18665,9,22,1990,1,"DM","",NA,NA
"18666",18666,9,22,1990,24,"PE","F",NA,34
"18667",18667,9,22,1990,12,"NL","M",NA,145
"18668",18668,9,22,1990,18,"PF","F",NA,7
"18669",18669,9,22,1990,17,"DM","F",NA,48
"18670",18670,9,22,1990,7,"AH","",NA,NA
"18671",18671,9,22,1990,1,"PP","F",NA,16
"18672",18672,9,22,1990,12,"DO","F",NA,52
"18673",18673,9,22,1990,18,"NL","F",NA,137.4791
"18674",18674,9,22,1990,1,"DM","M",NA,48
"18675",18675,9,22,1990,22,"DS","F",NA,107
"18676",18676,9,22,1990,1,"DO","F",NA,56
"18677",18677,9,22,1990,6,"PP","F",NA,16
"18678",18678,9,22,1990,7,"AH","",NA,NA
"18679",18679,9,22,1990,18,"PP","M",NA,12
"18680",18680,9,22,1990,6,"OL","F",NA,32
"18681",18681,9,22,1990,1,"DO","M",NA,58
"18682",18682,9,22,1990,12,"DM","F",NA,42
"18683",18683,9,22,1990,22,"DM","F",NA,42
"18684",18684,9,22,1990,17,"NL","F",NA,122.855
"18685",18685,9,22,1990,17,"DO","F",NA,49
"18686",18686,9,22,1990,19,"PE","F",NA,27
"18687",18687,9,22,1990,12,"NL","M",NA,119.7535
"18688",18688,9,22,1990,18,"NL","F",NA,180
"18689",18689,9,22,1990,17,"NL","F",NA,141.6148
"18690",18690,9,25,1990,11,"DO","M",NA,57
"18691",18691,9,25,1990,9,"DM","M",NA,30
"18692",18692,9,25,1990,13,"AB","",NA,NA
"18693",18693,9,25,1990,3,"PP","M",NA,17
"18694",18694,9,25,1990,8,"SS","",NA,NA
"18695",18695,9,25,1990,2,"DO","F",NA,35
"18696",18696,9,25,1990,8,"DM","F",NA,39
"18697",18697,9,25,1990,4,"DM","M",NA,43
"18698",18698,9,25,1990,8,"DM","F",NA,45
"18699",18699,9,25,1990,13,"OT","F",NA,25
"18700",18700,9,25,1990,14,"DM","M",NA,40
"18701",18701,9,25,1990,8,"DM","M",NA,45
"18702",18702,9,25,1990,2,"DO","F",NA,50
"18703",18703,9,25,1990,4,"DM","M",NA,44
"18704",18704,9,25,1990,11,"DM","M",NA,51
"18705",18705,9,25,1990,14,"DM","M",NA,43
"18706",18706,9,25,1990,15,"PE","F",NA,23
"18707",18707,9,25,1990,14,"DM","F",NA,40
"18708",18708,9,25,1990,4,"DM","F",NA,42
"18709",18709,9,25,1990,9,"DM","M",NA,49
"18710",18710,9,25,1990,14,"AH","",NA,NA
"18711",18711,9,25,1990,8,"DM","M",NA,53
"18712",18712,9,25,1990,9,"DM","M",NA,47
"18713",18713,9,25,1990,11,"DM","M",NA,51
"18714",18714,9,25,1990,13,"OT","M",NA,25
"18715",18715,9,25,1990,2,"PP","M",NA,18
"18716",18716,9,25,1990,4,"DM","F",NA,40
"18717",18717,9,25,1990,4,"DM","F",NA,50
"18718",18718,9,25,1990,4,"DM","M",NA,38
"18719",18719,9,25,1990,11,"DM","F",NA,39
"18720",18720,9,25,1990,13,"PP","F",NA,16
"18721",18721,9,25,1990,2,"DO","F",NA,33
"18722",18722,9,25,1990,2,"NL","F",NA,130.2629
"18723",18723,9,25,1990,9,"DM","F",NA,40
"18724",18724,9,25,1990,14,"DO","M",NA,57
"18725",18725,9,25,1990,5,"PP","M",NA,17
"18726",18726,9,25,1990,8,"DM","F",NA,54
"18727",18727,9,25,1990,13,"PE","M",NA,23
"18728",18728,9,25,1990,11,"DM","F",NA,42
"18729",18729,9,25,1990,2,"NL","F",NA,176
"18730",18730,10,15,1990,24,"DO","F",36,46
"18731",18731,10,15,1990,19,"PF","F",15,7
"18732",18732,10,15,1990,12,"OT","M",20,24
"18733",18733,10,15,1990,7,"RM","F",17,14
"18734",18734,10,15,1990,7,"RM","F",16,12
"18735",18735,10,15,1990,7,"RM","F",17,12
"18736",18736,10,15,1990,18,"PE","M",18,21
"18737",18737,10,15,1990,1,"DM","M",36,38
"18738",18738,10,15,1990,1,"DM","M",37,45
"18739",18739,10,15,1990,12,"OT","F",20,27
"18740",18740,10,15,1990,19,"PF","F",14,6
"18741",18741,10,15,1990,12,"NL","M",32,138
"18742",18742,10,15,1990,1,"DO","M",36,55
"18743",18743,10,15,1990,12,"AH","",NA,NA
"18744",18744,10,15,1990,18,"OL","F",21,36
"18745",18745,10,15,1990,12,"DM","M",35,41
"18746",18746,10,15,1990,19,"RM","M",17,10
"18747",18747,10,15,1990,22,"DS","F",49,106
"18748",18748,10,15,1990,19,"PE","",NA,NA
"18749",18749,10,15,1990,7,"RM","M",17,9
"18750",18750,10,15,1990,1,"DO","M",36,56
"18751",18751,10,15,1990,22,"DM","F",37,39
"18752",18752,10,15,1990,18,"PF","M",15,7
"18753",18753,10,15,1990,1,"DM","M",37,45
"18754",18754,10,15,1990,12,"NL","M",32,138
"18755",18755,10,16,1990,17,"DM","F",36,32
"18756",18756,10,16,1990,11,"DO","M",37,NA
"18757",18757,10,16,1990,2,"DM","M",36,38
"18758",18758,10,16,1990,10,"RM","M",16,12
"18759",18759,10,16,1990,17,"DM","M",37,49
"18760",18760,10,16,1990,4,"DM","F",36,40
"18761",18761,10,16,1990,8,"DM","M",36,44
"18762",18762,10,16,1990,2,"DM","F",37,45
"18763",18763,10,16,1990,3,"RM","M",16,10
"18764",18764,10,16,1990,4,"DM","M",36,44
"18765",18765,10,16,1990,2,"OT","F",22,24
"18766",18766,10,16,1990,4,"DM","M",38,42
"18767",18767,10,16,1990,9,"PP","M",21,14
"18768",18768,10,16,1990,2,"DO","F",36,47
"18769",18769,10,16,1990,11,"DM","M",36,49
"18770",18770,10,16,1990,8,"DM","M",35,27
"18771",18771,10,16,1990,5,"PP","M",22,18
"18772",18772,10,16,1990,17,"DM","M",37,47
"18773",18773,10,16,1990,4,"DM","M",36,37
"18774",18774,10,16,1990,9,"DM","F",37,44
"18775",18775,10,16,1990,2,"DO","M",33,22
"18776",18776,10,16,1990,5,"RM","M",17,12
"18777",18777,10,16,1990,9,"DM","M",37,46
"18778",18778,10,16,1990,4,"DM","F",37,42
"18779",18779,10,16,1990,11,"DM","M",37,48
"18780",18780,10,16,1990,2,"DO","F",37,44
"18781",18781,10,16,1990,8,"DM","M",37,52
"18782",18782,10,16,1990,3,"BA","F",13,8
"18783",18783,10,16,1990,9,"DM","M",37,47
"18784",18784,10,16,1990,8,"DM","F",35,40
"18785",18785,10,16,1990,4,"DM","F",36,40
"18786",18786,10,16,1990,17,"DO","F",35,45
"18787",18787,10,16,1990,8,"DM","F",35,44
"18788",18788,10,16,1990,2,"NL","F",33,159.0389
"18789",18789,10,16,1990,3,"PP","F",22,13
"18790",18790,10,16,1990,11,"DM","F",37,39
"18791",18791,10,16,1990,17,"DM","F",35,40
"18792",18792,10,16,1990,9,"DM","F",35,42
"18793",18793,10,16,1990,8,"DM","M",35,26
"18794",18794,10,16,1990,4,"DM","F",35,22
"18795",18795,10,16,1990,17,"NL","F",32,152.4518
"18796",18796,10,16,1990,6,"OL","M",20,29
"18797",18797,10,16,1990,11,"DM","F",36,42
"18798",18798,10,16,1990,8,"DM","M",36,44
"18799",18799,10,16,1990,2,"NL","F",33,111.4954
"18800",18800,10,16,1990,17,"NL","F",32,251.7834
"18801",18801,10,17,1990,13,"PE","M",20,22
"18802",18802,10,17,1990,13,"OT","M",21,26
"18803",18803,10,17,1990,14,"DM","F",37,40
"18804",18804,10,17,1990,14,"DM","F",36,37
"18805",18805,10,17,1990,14,"DM","M",37,48
"18806",18806,10,17,1990,21,"OT","F",20,24
"18807",18807,10,17,1990,21,"RM","F",17,14
"18808",18808,10,17,1990,14,"DM","M",36,42
"18809",18809,10,17,1990,13,"OT","F",21,24
"18810",18810,10,17,1990,14,"DM","M",36,44
"18811",18811,10,17,1990,15,"PF","M",14,7
"18812",18812,10,17,1990,14,"DM","M",36,39
"18813",18813,10,17,1990,20,"OT","F",21,22
"18814",18814,10,17,1990,20,"RM","F",17,16
"18815",18815,10,17,1990,14,"DM","M",37,49
"18816",18816,10,17,1990,14,"DM","F",36,41
"18817",18817,10,17,1990,14,"DO","M",36,53
"18818",18818,10,17,1990,15,"AH","",NA,NA
"18819",18819,10,17,1990,13,"OT","F",21,27
"18820",18820,11,10,1990,7,"RM","M",17,13
"18821",18821,11,10,1990,17,"DM","M",36,39
"18822",18822,11,10,1990,2,"DM","F",37,47
"18823",18823,11,10,1990,12,"OT","F",20,28
"18824",18824,11,10,1990,1,"DM","M",36,40
"18825",18825,11,10,1990,24,"AB","",NA,NA
"18826",18826,11,10,1990,17,"DM","F",37,43
"18827",18827,11,10,1990,12,"DM","F",36,40
"18828",18828,11,10,1990,21,"RM","M",16,8
"18829",18829,11,10,1990,12,"DO","M",36,56
"18830",18830,11,10,1990,2,"DO","F",36,42
"18831",18831,11,10,1990,19,"RM","M",16,11
"18832",18832,11,10,1990,18,"NL","F",33,112.8207
"18833",18833,11,10,1990,21,"RM","M",16,11
"18834",18834,11,10,1990,21,"RM","F",16,14
"18835",18835,11,10,1990,20,"PF","F",14,7
"18836",18836,11,10,1990,19,"OT","M",20,21
"18837",18837,11,10,1990,7,"RM","F",17,13
"18838",18838,11,10,1990,1,"DM","M",37,44
"18839",18839,11,10,1990,24,"RM","F",16,10
"18840",18840,11,10,1990,24,"PE","M",20,19
"18841",18841,11,10,1990,2,"DO","F",36,48
"18842",18842,11,10,1990,12,"DM","M",36,34
"18843",18843,11,10,1990,19,"PE","F",21,25
"18844",18844,11,10,1990,7,"RM","F",17,15
"18845",18845,11,10,1990,1,"DO","M",36,53
"18846",18846,11,10,1990,2,"OT","M",20,22
"18847",18847,11,10,1990,22,"DS","F",55,104
"18848",18848,11,10,1990,20,"RM","M",16,9
"18849",18849,11,10,1990,2,"OT","F",20,20
"18850",18850,11,10,1990,12,"DM","F",36,46
"18851",18851,11,10,1990,23,"AH","",NA,NA
"18852",18852,11,10,1990,17,"DO","F",36,45
"18853",18853,11,10,1990,2,"DO","M",37,26
"18854",18854,11,10,1990,7,"RM","F",17,14
"18855",18855,11,10,1990,1,"DO","M",36,56
"18856",18856,11,10,1990,17,"DM","F",37,44
"18857",18857,11,10,1990,23,"RM","F",17,14
"18858",18858,11,10,1990,2,"DO","M",37,26
"18859",18859,11,10,1990,17,"NL","F",33,135.7332
"18860",18860,11,10,1990,1,"DO","F",37,56
"18861",18861,11,10,1990,7,"RM","M",16,9
"18862",18862,11,10,1990,1,"DM","M",37,45
"18863",18863,11,10,1990,22,"DM","F",36,39
"18864",18864,11,10,1990,18,"NL","F",33,122.366
"18865",18865,11,10,1990,17,"NL","F",33,180
"18866",18866,11,11,1990,3,"OT","M",20,21
"18867",18867,11,11,1990,9,"DM","M",37,35
"18868",18868,11,11,1990,15,"PE","F",21,25
"18869",18869,11,11,1990,14,"DM","F",36,40
"18870",18870,11,11,1990,16,"RM","M",17,11
"18871",18871,11,11,1990,14,"DM","M",37,44
"18872",18872,11,11,1990,3,"OT","F",20,18
"18873",18873,11,11,1990,4,"DM","F",36,42
"18874",18874,11,11,1990,6,"RM","F",16,8
"18875",18875,11,11,1990,11,"DM","M",36,48
"18876",18876,11,11,1990,13,"OT","M",21,28
"18877",18877,11,11,1990,8,"DM","F",36,35
"18878",18878,11,11,1990,3,"RM","F",17,15
"18879",18879,11,11,1990,11,"DO","M",36,54
"18880",18880,11,11,1990,8,"DM","M",37,40
"18881",18881,11,11,1990,11,"OT","M",21,21
"18882",18882,11,11,1990,11,"DM","M",36,48
"18883",18883,11,11,1990,14,"DM","M",37,39
"18884",18884,11,11,1990,4,"DM","",NA,NA
"18885",18885,11,11,1990,3,"DM","M",36,38
"18886",18886,11,11,1990,6,"RM","M",17,11
"18887",18887,11,11,1990,4,"DM","M",37,43
"18888",18888,11,11,1990,4,"DM","M",37,38
"18889",18889,11,11,1990,8,"DM","M",37,46
"18890",18890,11,11,1990,9,"DM","M",36,46
"18891",18891,11,11,1990,8,"DM","M",36,35
"18892",18892,11,11,1990,4,"DM","F",37,42
"18893",18893,11,11,1990,10,"RM","M",17,12
"18894",18894,11,11,1990,9,"DM","M",37,45
"18895",18895,11,11,1990,3,"PF","F",14,7
"18896",18896,11,11,1990,15,"RM","M",17,10
"18897",18897,11,11,1990,5,"RM","F",17,14
"18898",18898,11,11,1990,4,"DM","F",37,40
"18899",18899,11,11,1990,6,"OL","F",22,32
"18900",18900,11,11,1990,9,"AH","",NA,NA
"18901",18901,11,11,1990,4,"DM","M",37,48
"18902",18902,11,11,1990,11,"DM","F",37,38
"18903",18903,11,11,1990,14,"DM","M",37,45
"18904",18904,11,11,1990,3,"RM","M",16,8
"18905",18905,11,11,1990,15,"PE","M",21,20
"18906",18906,11,11,1990,3,"OT","M",21,24
"18907",18907,11,11,1990,8,"DM","F",37,45
"18908",18908,11,11,1990,9,"DM","F",36,40
"18909",18909,11,11,1990,15,"PF","M",14,7
"18910",18910,11,11,1990,5,"RM","M",17,9
"18911",18911,11,11,1990,9,"DM","F",35,27
"18912",18912,11,11,1990,10,"RM","F",17,10
"18913",18913,11,11,1990,9,"DM","F",37,42
"18914",18914,11,11,1990,8,"DM","M",36,38
"18915",18915,11,11,1990,14,"DM","M",36,54
"18916",18916,11,11,1990,8,"DM","F",36,40
"18917",18917,11,11,1990,11,"DM","F",37,42
"18918",18918,11,11,1990,11,"DM","F",37,42
"18919",18919,12,15,1990,2,"DO","F",36,46
"18920",18920,12,15,1990,12,"DO","F",36,47
"18921",18921,12,15,1990,7,"PE","M",20,23
"18922",18922,12,15,1990,19,"PF","F",14,8
"18923",18923,12,15,1990,12,"RM","M",17,8
"18924",18924,12,15,1990,20,"RM","M",16,8
"18925",18925,12,15,1990,18,"RM","M",16,11
"18926",18926,12,15,1990,17,"DM","M",37,50
"18927",18927,12,15,1990,1,"DM","M",37,47
"18928",18928,12,15,1990,24,"RM","",NA,NA
"18929",18929,12,15,1990,1,"DM","M",37,48
"18930",18930,12,15,1990,7,"RM","M",16,8
"18931",18931,12,15,1990,24,"RM","F",17,14
"18932",18932,12,15,1990,17,"DM","F",37,44
"18933",18933,12,15,1990,21,"RM","F",17,12
"18934",18934,12,15,1990,12,"RM","M",16,9
"18935",18935,12,15,1990,12,"OL","M",21,31
"18936",18936,12,15,1990,19,"BA","F",14,8
"18937",18937,12,15,1990,2,"DO","F",37,44
"18938",18938,12,15,1990,22,"DM","F",37,40
"18939",18939,12,15,1990,21,"RM","M",18,12
"18940",18940,12,15,1990,1,"DO","M",36,54
"18941",18941,12,15,1990,2,"DO","M",35,40
"18942",18942,12,15,1990,19,"PE","F",22,23
"18943",18943,12,15,1990,18,"PF","M",15,7
"18944",18944,12,15,1990,22,"DS","F",46,106
"18945",18945,12,15,1990,2,"OT","F",21,26
"18946",18946,12,15,1990,7,"RM","F",17,12
"18947",18947,12,15,1990,2,"DM","F",36,44
"18948",18948,12,15,1990,19,"PE","F",18,12
"18949",18949,12,15,1990,17,"DO","F",36,44
"18950",18950,12,15,1990,2,"RM","F",15,8
"18951",18951,12,15,1990,7,"RM","F",17,14
"18952",18952,12,15,1990,17,"DM","F",37,44
"18953",18953,12,15,1990,7,"RM","M",17,8
"18954",18954,12,15,1990,2,"DO","M",36,40
"18955",18955,12,15,1990,1,"DO","M",36,55
"18956",18956,12,15,1990,17,"OL","M",21,30
"18957",18957,12,15,1990,17,"OL","F",20,35
"18958",18958,12,15,1990,21,"RM","M",NA,NA
"18959",18959,12,15,1990,12,"DM","F",36,41
"18960",18960,12,15,1990,1,"DO","F",36,39
"18961",18961,12,15,1990,2,"NL","F",33,155.715
"18962",18962,12,15,1990,7,"RM","M",16,8
"18963",18963,12,15,1990,12,"DM","F",36,44
"18964",18964,12,15,1990,1,"DO","F",36,52
"18965",18965,12,15,1990,12,"DM","M",37,40
"18966",18966,12,15,1990,20,"PF","M",14,7
"18967",18967,12,15,1990,1,"DM","M",37,45
"18968",18968,12,15,1990,2,"OT","M",21,22
"18969",18969,12,15,1990,19,"RM","F",17,14
"18970",18970,12,15,1990,17,"NL","M",33,116.797
"18971",18971,12,15,1990,2,"NL","F",33,207.8926
"18972",18972,12,15,1990,17,"NL","M",33,164
"18973",18973,12,16,1990,3,"OT","M",21,21
"18974",18974,12,16,1990,14,"DM","F",37,40
"18975",18975,12,16,1990,13,"PE","M",20,18
"18976",18976,12,16,1990,3,"OT","F",21,20
"18977",18977,12,16,1990,11,"OL","M",21,30
"18978",18978,12,16,1990,9,"DM","M",36,35
"18979",18979,12,16,1990,4,"DM","M",37,44
"18980",18980,12,16,1990,11,"OL","M",22,34
"18981",18981,12,16,1990,10,"RM","M",16,13
"18982",18982,12,16,1990,8,"DM","F",36,40
"18983",18983,12,16,1990,14,"DM","M",36,44
"18984",18984,12,16,1990,5,"RM","M",17,9
"18985",18985,12,16,1990,3,"BA","F",13,8
"18986",18986,12,16,1990,6,"RM","M",17,10
"18987",18987,12,16,1990,14,"DM","M",37,40
"18988",18988,12,16,1990,3,"OT","F",21,27
"18989",18989,12,16,1990,14,"DM","M",36,51
"18990",18990,12,16,1990,4,"DM","M",37,43
"18991",18991,12,16,1990,11,"DO","M",37,55
"18992",18992,12,16,1990,3,"PF","F",15,7
"18993",18993,12,16,1990,3,"RM","F",17,15
"18994",18994,12,16,1990,6,"PE","M",20,20
"18995",18995,12,16,1990,11,"OL","M",21,30
"18996",18996,12,16,1990,8,"DM","M",37,44
"18997",18997,12,16,1990,13,"PE","F",20,16
"18998",18998,12,16,1990,11,"DM","M",35,44
"18999",18999,12,16,1990,14,"DM","",NA,NA
"19000",19000,12,16,1990,13,"RM","M",17,10
"19001",19001,12,16,1990,9,"DM","M",37,47
"19002",19002,12,16,1990,14,"DO","M",36,52
"19003",19003,12,16,1990,11,"DM","M",36,50
"19004",19004,12,16,1990,14,"DM","F",36,37
"19005",19005,12,16,1990,3,"RM","F",15,11
"19006",19006,12,16,1990,8,"DM","M",37,36
"19007",19007,12,16,1990,13,"RM","F",17,13
"19008",19008,12,16,1990,6,"RM","F",16,9
"19009",19009,12,16,1990,11,"DM","F",34,37
"19010",19010,12,16,1990,16,"RM","F",17,12
"19011",19011,12,16,1990,4,"DM","M",37,39
"19012",19012,12,16,1990,8,"DM","M",36,52
"19013",19013,12,16,1990,14,"DM","M",36,44
"19014",19014,12,16,1990,15,"PF","M",15,7
"19015",19015,12,16,1990,4,"DM","F",37,40
"19016",19016,12,16,1990,11,"DM","F",36,43
"19017",19017,12,16,1990,9,"DM","M",37,45
"19018",19018,12,16,1990,14,"DM","F",37,42
"19019",19019,12,16,1990,13,"PE","F",22,24
"19020",19020,12,16,1990,4,"DM","F",37,45
"19021",19021,12,16,1990,8,"DM","F",35,38
"19022",19022,12,16,1990,3,"RM","M",16,10
"19023",19023,12,16,1990,15,"RM","F",17,12
"19024",19024,12,16,1990,4,"DM","F",36,39
"19025",19025,12,16,1990,11,"OT","M",20,20
"19026",19026,12,16,1990,10,"RM","F",16,14
"19027",19027,12,16,1990,8,"DM","M",37,39
"19028",19028,12,16,1990,13,"PE","M",19,16
"19029",19029,12,16,1990,5,"OT","F",20,22
"19030",19030,12,16,1990,14,"DM","M",36,43
"19031",19031,12,16,1990,4,"OT","M",21,24
"19032",19032,12,16,1990,11,"OL","F",20,32
"19033",19033,12,16,1990,8,"DM","F",37,43
"19034",19034,12,16,1990,9,"DM","F",37,42
"19035",19035,12,16,1990,11,"DM","F",37,37
"19036",19036,12,16,1990,9,"DM","F",37,40
"19037",19037,12,16,1990,11,"DM","M",36,45
"19038",19038,12,16,1990,3,"DM","M",37,45
"19039",19039,12,16,1990,11,"DM","F",36,43
"19040",19040,12,16,1990,14,"RM","M",16,8
"19041",19041,12,16,1990,3,"DM","F",37,38
"19042",19042,12,16,1990,5,"RM","M",17,8
"19043",19043,1,11,1991,7,"RM","F",17,11
"19044",19044,1,11,1991,12,"OL","M",21,31
"19045",19045,1,11,1991,17,"RM","F",16,9
"19046",19046,1,11,1991,2,"DM","F",34,48
"19047",19047,1,11,1991,12,"DO","F",36,36
"19048",19048,1,11,1991,21,"RM","M",16,11
"19049",19049,1,11,1991,1,"DM","M",37,43
"19050",19050,1,11,1991,12,"OL","F",20,31
"19051",19051,1,11,1991,12,"OL","M",21,32
"19052",19052,1,11,1991,21,"AH","",NA,NA
"19053",19053,1,11,1991,24,"PE","M",21,21
"19054",19054,1,11,1991,2,"DM","M",37,51
"19055",19055,1,11,1991,12,"OL","M",21,35
"19056",19056,1,11,1991,18,"PF","F",15,8
"19057",19057,1,11,1991,20,"RM","F",16,14
"19058",19058,1,11,1991,17,"DM","F",36,40
"19059",19059,1,11,1991,7,"RM","F",16,8
"19060",19060,1,11,1991,19,"RM","M",15,11
"19061",19061,1,11,1991,1,"DO","F",37,53
"19062",19062,1,11,1991,12,"OL","F",21,25
"19063",19063,1,11,1991,1,"DO","M",35,54
"19064",19064,1,11,1991,24,"RM","F",17,12
"19065",19065,1,11,1991,19,"RM","F",14,7
"19066",19066,1,11,1991,12,"DO","F",36,47
"19067",19067,1,11,1991,19,"RM","F",15,14
"19068",19068,1,11,1991,17,"RM","M",17,9
"19069",19069,1,11,1991,2,"RM","M",17,10
"19070",19070,1,11,1991,19,"PE","M",20,16
"19071",19071,1,11,1991,2,"DO","M",36,52
"19072",19072,1,11,1991,2,"DO","F",37,44
"19073",19073,1,11,1991,24,"RM","M",17,10
"19074",19074,1,11,1991,12,"DO","M",36,59
"19075",19075,1,11,1991,18,"PF","M",15,7
"19076",19076,1,11,1991,17,"RM","M",16,8
"19077",19077,1,11,1991,20,"RM","M",17,10
"19078",19078,1,11,1991,2,"DO","M",NA,NA
"19079",19079,1,11,1991,19,"RM","M",16,10
"19080",19080,1,11,1991,21,"AH","",NA,NA
"19081",19081,1,11,1991,2,"OT","M",20,22
"19082",19082,1,11,1991,12,"DM","F",35,39
"19083",19083,1,11,1991,19,"OT","F",21,24
"19084",19084,1,11,1991,1,"DO","M",36,55
"19085",19085,1,11,1991,2,"OT","F",20,25
"19086",19086,1,11,1991,7,"RM","F",16,11
"19087",19087,1,11,1991,23,"RM","M",17,11
"19088",19088,1,11,1991,22,"DS","F",54,108
"19089",19089,1,11,1991,19,"RM","M",16,10
"19090",19090,1,11,1991,19,"RM","M",16,8
"19091",19091,1,11,1991,23,"RM","F",17,11
"19092",19092,1,11,1991,20,"RM","F",15,9
"19093",19093,1,11,1991,18,"NL","F",34,149.6665
"19094",19094,1,11,1991,17,"RM","M",16,11
"19095",19095,1,11,1991,22,"OT","F",21,24
"19096",19096,1,11,1991,21,"RM","F",16,15
"19097",19097,1,11,1991,18,"OT","M",21,25
"19098",19098,1,11,1991,17,"DO","F",31,45
"19099",19099,1,11,1991,22,"OT","M",21,20
"19100",19100,1,11,1991,2,"DO","F",36,46
"19101",19101,1,11,1991,7,"PE","F",16,25
"19102",19102,1,11,1991,17,"NL","M",31,115.598
"19103",19103,1,11,1991,24,"RM","M",12,9
"19104",19104,1,11,1991,20,"PF","M",15,7
"19105",19105,1,11,1991,18,"NL","F",34,154.9498
"19106",19106,1,11,1991,17,"NL","M",31,162
"19107",19107,1,12,1991,3,"BA","F",14,9
"19108",19108,1,12,1991,15,"PF","M",15,7
"19109",19109,1,12,1991,13,"RM","F",16,10
"19110",19110,1,12,1991,14,"DM","M",36,46
"19111",19111,1,12,1991,13,"PE","M",20,17
"19112",19112,1,12,1991,8,"DM","F",35,41
"19113",19113,1,12,1991,16,"RM","M",17,11
"19114",19114,1,12,1991,11,"OL","M",24,32
"19115",19115,1,12,1991,15,"RM","F",17,13
"19116",19116,1,12,1991,14,"DM","F",36,38
"19117",19117,1,12,1991,14,"DM","F",36,40
"19118",19118,1,12,1991,9,"DM","M",37,47
"19119",19119,1,12,1991,14,"DM","M",36,43
"19120",19120,1,12,1991,4,"RM","F",15,10
"19121",19121,1,12,1991,4,"DM","M",37,42
"19122",19122,1,12,1991,11,"DM","F",35,46
"19123",19123,1,12,1991,8,"DM","M",37,45
"19124",19124,1,12,1991,14,"DM","F",37,36
"19125",19125,1,12,1991,6,"RM","M",16,10
"19126",19126,1,12,1991,4,"DM","M",37,43
"19127",19127,1,12,1991,3,"RM","M",16,9
"19128",19128,1,12,1991,11,"DO","M",37,55
"19129",19129,1,12,1991,14,"RM","M",11,10
"19130",19130,1,12,1991,4,"DM","M",37,42
"19131",19131,1,12,1991,11,"DM","M",37,49
"19132",19132,1,12,1991,3,"OT","F",20,25
"19133",19133,1,12,1991,11,"DM","F",36,37
"19134",19134,1,12,1991,8,"DM","M",36,37
"19135",19135,1,12,1991,13,"RM","M",16,10
"19136",19136,1,12,1991,5,"RM","F",16,8
"19137",19137,1,12,1991,16,"RM","M",16,10
"19138",19138,1,12,1991,4,"DM","M",36,40
"19139",19139,1,12,1991,9,"DM","F",36,42
"19140",19140,1,12,1991,8,"DM","M",36,51
"19141",19141,1,12,1991,5,"RM","M",17,9
"19142",19142,1,12,1991,4,"DM","F",35,25
"19143",19143,1,12,1991,5,"PP","F",21,15
"19144",19144,1,12,1991,4,"DM","F",37,41
"19145",19145,1,12,1991,9,"DM","M",37,47
"19146",19146,1,12,1991,3,"DM","M",35,40
"19147",19147,1,12,1991,5,"OT","",NA,NA
"19148",19148,1,12,1991,6,"RM","F",15,11
"19149",19149,1,12,1991,4,"DM","F",36,41
"19150",19150,1,12,1991,9,"DM","M",36,48
"19151",19151,1,12,1991,8,"DM","M",36,39
"19152",19152,1,12,1991,8,"DM","M",35,38
"19153",19153,1,12,1991,15,"RM","",NA,NA
"19154",19154,1,12,1991,14,"DM","M",34,46
"19155",19155,1,12,1991,11,"DM","F",36,42
"19156",19156,1,12,1991,9,"DM","M",37,49
"19157",19157,1,12,1991,13,"PE","M",19,24
"19158",19158,1,12,1991,8,"DM","F",36,42
"19159",19159,1,12,1991,14,"DO","M",37,55
"19160",19160,1,12,1991,5,"OT","M",19,22
"19161",19161,1,12,1991,9,"DM","M",35,37
"19162",19162,1,12,1991,10,"RM","F",16,8
"19163",19163,1,12,1991,13,"PE","M",20,17
"19164",19164,1,12,1991,16,"RM","F",17,11
